# -*- coding: cp1252 -*-
subject_id,Trials,Block,Colour,Position,Button,RT
8,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,536
8,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,328
8,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,387
8,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,420
8,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,456
8,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,390
8,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,445
8,Main,Default,"Colour(red=0, green=255, blue=0)",350,107,408
8,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,469
8,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,430
8,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,382
8,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,445
8,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,524
8,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,579
8,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,548
8,Main,Default,"Colour(red=0, green=0, blue=255)",-350,100,505
8,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,537
8,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,474
8,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,479
8,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,446
8,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,419
8,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,477
8,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,492
8,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,418
8,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,455
8,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,484
8,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,497
8,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,456
8,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,430
8,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,443
8,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,528
8,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,426
8,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,346
9,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,464
9,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,133
9,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,36003
9,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,508
9,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,225
9,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,247
9,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,95
9,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,224
9,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,262
9,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,220
9,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,216
9,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,179
9,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,292
9,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,210
9,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,219
9,Practice,Default,"Colour(red=0, green=0, blue=255)",-350,107,454
9,Practice,Default,"Colour(red=0, green=0, blue=255)",-350,107,426
9,Practice,Default,"Colour(red=0, green=0, blue=255)",350,107,453
9,Practice,Default,"Colour(red=0, green=255, blue=0)",350,100,423
9,Practice,Default,"Colour(red=0, green=255, blue=0)",-350,100,262
9,Practice,Default,"Colour(red=0, green=0, blue=255)",350,107,411
9,Practice,Default,"Colour(red=0, green=0, blue=255)",350,107,357
9,Practice,Default,"Colour(red=0, green=0, blue=255)",350,100,374
9,Practice,Default,"Colour(red=0, green=255, blue=0)",-350,100,497
9,Practice,Default,"Colour(red=0, green=255, blue=0)",350,100,502
9,Practice,Default,"Colour(red=0, green=255, blue=0)",-350,100,441
9,Practice,Default,"Colour(red=0, green=0, blue=255)",-350,107,495
9,Practice,Default,"Colour(red=0, green=0, blue=255)",350,107,338
9,Practice,Default,"Colour(red=0, green=255, blue=0)",-350,100,499
9,Practice,Default,"Colour(red=0, green=255, blue=0)",350,100,346
9,Practice,Default,"Colour(red=0, green=255, blue=0)",-350,100,461
9,Practice,Default,"Colour(red=0, green=255, blue=0)",350,100,531
9,Practice,Default,"Colour(red=0, green=0, blue=255)",-350,107,471
9,Practice,Default,"Colour(red=0, green=255, blue=0)",350,107,493
9,Practice,Default,"Colour(red=0, green=0, blue=255)",-350,107,369
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,246
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,275
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,218
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,258
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,240
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,244
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,235
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,286
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,314
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,260
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,279
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,243
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,246
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,274
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,299
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,266
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,276
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,234
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,272
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,251
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,246
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,235
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,237
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,287
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,338
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,271
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,267
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,252
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,221
9,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,220
9,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,372
9,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,329
9,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,376
9,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,440
9,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,381
9,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,335
9,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,588
9,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,463
9,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,423
9,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,497
9,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,615
9,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,514
9,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,390
9,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,386
9,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,365
9,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,398
9,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,478
9,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,416
9,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,518
9,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,475
9,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,389
9,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,583
9,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,381
9,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,544
9,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,465
9,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,282
9,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,556
9,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,289
9,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,423
9,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,601
9,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,378
9,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,526
9,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,304
9,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,439
9,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,385
9,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,534
9,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,401
9,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,459
9,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,412
9,Main,Default,"Colour(red=0, green=0, blue=255)",-350,100,389
10,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,332
10,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,245
10,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,152
10,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,226
10,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,374
10,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,223
10,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,202
10,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,42
10,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,302
10,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,213
10,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,53
10,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,240
10,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,335
10,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,251
10,Practice,Baseline,"Colour(red=255, green=255, blue=255)",0,98,237
10,Practice,Default,"Colour(red=0, green=255, blue=0)",350,100,405
10,Practice,Default,"Colour(red=0, green=0, blue=255)",-350,107,379
10,Practice,Default,"Colour(red=0, green=255, blue=0)",-350,100,438
10,Practice,Default,"Colour(red=0, green=0, blue=255)",350,107,363
10,Practice,Default,"Colour(red=0, green=255, blue=0)",-350,100,435
10,Practice,Default,"Colour(red=0, green=255, blue=0)",-350,100,330
10,Practice,Default,"Colour(red=0, green=0, blue=255)",-350,107,351
10,Practice,Default,"Colour(red=0, green=0, blue=255)",350,107,298
10,Practice,Default,"Colour(red=0, green=0, blue=255)",-350,107,368
10,Practice,Default,"Colour(red=0, green=255, blue=0)",-350,100,430
10,Practice,Default,"Colour(red=0, green=255, blue=0)",350,100,306
10,Practice,Default,"Colour(red=0, green=0, blue=255)",350,107,386
10,Practice,Default,"Colour(red=0, green=0, blue=255)",-350,107,277
10,Practice,Default,"Colour(red=0, green=255, blue=0)",350,100,429
10,Practice,Default,"Colour(red=0, green=0, blue=255)",350,107,542
10,Practice,Default,"Colour(red=0, green=0, blue=255)",350,107,448
10,Practice,Default,"Colour(red=0, green=255, blue=0)",350,100,552
10,Practice,Default,"Colour(red=0, green=255, blue=0)",350,100,347
10,Practice,Default,"Colour(red=0, green=0, blue=255)",-350,107,455
10,Practice,Default,"Colour(red=0, green=255, blue=0)",-350,100,407
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,219
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,73
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,245
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,224
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,263
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,149
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,223
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,248
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,127
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,253
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,256
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,229
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,327
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,236
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,248
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,241
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,256
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,251
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,275
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,329
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,198
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,266
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,250
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,270
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,63
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,380
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,297
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,294
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,306
10,Main,Baseline,"Colour(red=255, green=255, blue=255)",0,98,234
10,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,378
10,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,283
10,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,308
10,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,455
10,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,428
10,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,368
10,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,502
10,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,396
10,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,338
10,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,448
10,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,425
10,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,286
10,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,362
10,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,363
10,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,423
10,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,467
10,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,401
10,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,375
10,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,650
10,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,472
10,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,626
10,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,446
10,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,654
10,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,532
10,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,354
10,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,497
10,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,507
10,Main,Default,"Colour(red=0, green=255, blue=0)",350,100,475
10,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,440
10,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,417
10,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,452
10,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,489
10,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,570
10,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,446
10,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,576
10,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,406
10,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,558
10,Main,Default,"Colour(red=0, green=0, blue=255)",-350,107,503
10,Main,Default,"Colour(red=0, green=0, blue=255)",350,107,508
10,Main,Default,"Colour(red=0, green=255, blue=0)",-350,100,385
